Restaurant Id,Restaurant Name,Country,City,User Rating Votes,User Aggregate Rating,Cuisines
3301462,Three Beans,India,Nagpur,626,4.4,"Cafe, Italian, Continental"
3300012,Mini Punjab,India,Nagpur,1800,3.6,"Chinese, North Indian, Mughlai"
18623894,Bouffage Cafe & Bistro,India,Nagpur,656,4.7,"Cafe, Continental, North Indian"
18748677,The Civil Kitchen,India,Nagpur,232,4.2,"Chinese, Sandwich, Fast Food, North Indian, Burger, Kebab, Mughlai, Desserts"
3300707,KFC,India,Nagpur,2101,4.2,"Burger, Fast Food"
3300958,Barbeque Nation,India,Nagpur,1274,4.9,"North Indian, Chinese, BBQ"
3301605,Roast Cafe,India,Nagpur,863,4.5,"Cafe, Roast Chicken, Fast Food, Wraps, Rolls, Kebab, Desserts"
18717585,Tanjore - Enter the Deccan,India,Nagpur,410,4.5,South Indian
3301200,Behrouz Biryani,India,Nagpur,675,4.1,Biryani
18394440,Uttar Dakshin by Naivedhyam,India,Nagpur,1340,4.8,"North Indian, South Indian"
3300011,Babbu Hotel,India,Nagpur,972,4.1,"North Indian, Biryani"
3300058,The Breakfast Story,India,Nagpur,1081,4.5,Cafe
3301013,Zaikart,India,Nagpur,1647,4.2,"North Indian, Mughlai, Chinese"
18795312,Juhi's Kitchen,India,Nagpur,253,4.7,North Indian
18664896,Burger Singh,India,Nagpur,661,4.1,"Fast Food, Burger"
3301766,Hunger's Den Restaurant & Cafe,India,Nagpur,563,4.1,"Chinese, Fast Food, North Indian"
18888066,Kiskey Whiskey,India,Agra,307,4.5,"North Indian, Continental, Chinese"
3401013,Bhagat Halwai,India,Agra,626,4.2,"Fast Food, Mithai"
3400299,Bikanervala,India,Agra,640,4.4,"North Indian, South Indian, Mithai, Street Food, Desserts"
3400290,Bhagat Halwai,India,Agra,553,4.3,"Desserts, Bakery, Fast Food, South Indian"
3400005,Mama Chicken Mama Franky House,India,Agra,893,4.3,"North Indian, Mughlai, Rolls, Chinese, Fast Food, Street Food"
3401344,Cafe Turquoise Cottage,India,Agra,292,4.7,"North Indian, Chinese, Continental, Italian, Pizza"
3400296,Honeydew Restaurant,India,Agra,484,4.1,"North Indian, Fast Food, Chinese, South Indian"
3400712,The Greener Side,India,Agra,408,4.4,Fast Food
18966639,Fakira,India,Agra,41,4.0,North Indian
3400275,Domino's Pizza,India,Agra,585,3.9,"Pizza, Fast Food"
3400425,Bikanervala,India,Agra,447,4.4,"North Indian, South Indian, Mithai, Street Food, Desserts"
3400868,Hichkee,India,Agra,581,4.4,"Continental, North Indian, Chinese"
3400850,Urban Deck,India,Agra,606,4.3,"Mexican, Italian, North Indian"
3400105,Pizza Hut,India,Agra,546,4.0,"Italian, Pizza"
3400279,Mc Donald's,India,Agra,644,4.2,"Burger, Fast Food"
3400017,Pinch Of Spice,India,Agra,860,4.5,"North Indian, Chinese, Mughlai"
3400282,Aahar,India,Agra,368,4.0,"North Indian, South Indian, Chinese, Bakery, Momos"
3400277,Pizza Hut,India,Agra,331,3.8,"Italian, Pizza"
3400326,Tea'se Me - Rooftop Tea Boutique,India,Agra,673,4.7,"Chinese, Italian, Continental, North Indian"
3400368,Domino's Pizza,India,Agra,475,3.8,"Pizza, Fast Food"
3500424,Gaylord Xpress,India,Dehradun,623,3.9,Fast Food
3500484,Kalsang AMA Cafe,India,Dehradun,800,4.9,Cafe
3500505,Barbeque Nation,India,Dehradun,620,4.8,"North Indian, Mediterranean, BBQ, Chinese"
3500218,Uss Da Dhaba,India,Dehradun,575,4.2,North Indian
3502144,Mannu Fast Food,India,Dehradun,315,4.3,"Fast Food, North Indian, Chinese"
3501639,70 Percent Restro Cafe,India,Dehradun,314,4.5,"Cafe, Italian, Continental, Healthy Food, Momos"
3500437,Walk In Woods,India,Dehradun,405,4.3,"North Indian, Pizza, Chinese, Mughlai"
18391854,Burger King,India,Dehradun,323,4.1,"Burger, Fast Food"
18754629,Domino's Pizza,India,Dehradun,393,3.8,"Pizza, Fast Food"
18408585,Punjab Grill,India,Dehradun,803,4.7,"Mughlai, North Indian"
3500017,Anandam,India,Dehradun,376,4.2,"Desserts, North Indian, Chinese, South Indian, Fast Food, Street Food"
3500250,Ellora's Melting Moments,India,Dehradun,309,4.3,"Desserts, Bakery, Fast Food"
3500078,Orchard,India,Dehradun,748,4.6,"Chinese, Tibetan, Thai, Momos"
3501364,Chicago BR,India,Dehradun,285,4.1,"North Indian, Fast Food, Pizza, Desserts"
3500193,KC Soup Bar,India,Dehradun,251,3.9,"Fast Food, Chinese, Tibetan, Momos"
18699236,Tuhada Dhaba,India,Dehradun,229,4.0,North Indian
3500011,Kalsang Friends Corner,India,Dehradun,813,4.4,"Chinese, Thai, Tibetan, Momos"
3500969,Cafe De Piccolo,India,Dehradun,382,4.3,"Cafe, Italian"
18416632,The Great Indian Pub,India,Dehradun,308,4.4,"North Indian, Italian, Finger Food"
3500010,Black Pepper Restaurant,India,Dehradun,421,4.1,"North Indian, Chinese, Continental"
3600012,Empire Restaurant,India,Mysore,2028,4.2,"North Indian, Mughlai, South Indian, Chinese, Andhra"
3600375,The Old House,India,Mysore,753,4.7,"Italian, Pizza"
3600017,Gufha Restaurant,India,Mysore,955,4.3,"North Indian, Biryani, Chinese"
3600065,Hotel RRR,India,Mysore,533,4.2,"Biryani, South Indian, Andhra"
3600122,Kafe Biryani Corner,India,Mysore,382,4.3,Biryani
3601144,Kapoor's Cafe,India,Mysore,282,4.3,"North Indian, Desserts, Beverages"
3600119,Big Chicken,India,Mysore,554,4.3,"North Indian, Chinese, Burger, Biryani, Arabian"
3600593,Frosting,India,Mysore,374,4.5,"Italian, Continental, Burger"
3600817,Etihad Arabian Restaurant,India,Mysore,314,4.1,"Arabian, Biryani"
3600352,Barbeque Nation,India,Mysore,812,4.6,"North Indian, European, Mediterranean"
3600389,Highway 18,India,Mysore,357,4.0,"South Indian, North Indian, Chinese, Desserts, Beverages"
3600018,KFC,India,Mysore,483,3.9,"Burger, Fast Food"
3600013,Green Leaf,India,Mysore,474,4.0,"North Indian, Chinese, South Indian, Bakery"
3600192,Spring - Radisson Blu Plaza,India,Mysore,284,4.4,"Continental, North Indian, South Indian"
3600015,Original Vinayaka Mylari,India,Mysore,814,4.8,South Indian
3600148,Andhra Ruchulu,India,Mysore,409,4.1,"Biryani, Desserts"
3600265,Jalpaan Dining Saga,India,Mysore,437,4.3,"Italian, North Indian, Chinese"
3600252,Hotel RRR Mysore,India,Mysore,528,4.1,Andhra
3600072,Nanking,India,Mysore,482,4.2,"Chinese, Momos, Thai"
3600403,Hotel Hanumanthu,India,Mysore,449,4.2,"Biryani, South Indian"
3700054,Cafe Xtasi,India,Puducherry,2617,3.9,"Italian, Pizza"
3700051,Cafe des Arts,India,Puducherry,818,3.9,Cafe
3700050,Baker Street,India,Puducherry,1548,4.4,"Bakery, French"
3700770,Escape In,India,Puducherry,725,4.1,"North Indian, Continental, Chinese, Arabian, BBQ, Beverages, Desserts, Ice Cream"
3700021,The Indian Kaffe Express,India,Puducherry,877,4.2,"Cafe, North Indian"
3701200,Les Saveurs,India,Puducherry,184,4.3,"French, European"
18378803,#Dilliwaala6,India,Puducherry,975,4.3,"Street Food, Continental, North Indian, Chinese, Salad, Finger Food"
3700049,Villa Shanti,India,Puducherry,1096,4.4,Continental
3700041,Zuka,India,Puducherry,1019,4.6,"Desserts, Bakery"
3701130,PY Cafe,India,Puducherry,201,4.2,"Salad, Cafe, Sandwich, Italian, Juices, Desserts"
3700572,Bread & Chocolate,India,Puducherry,378,4.7,"Bakery, Cafe, Healthy Food"
3700649,Taka Pizza,India,Puducherry,888,4.3,"Italian, Pizza"
3700069,Le Cafe,India,Puducherry,1436,3.3,Cafe
3700010,Auroville Bakery,India,Puducherry,431,4.2,Bakery
3700656,Margaritas,India,Puducherry,960,4.4,"Mexican, Continental, American, Desserts, Finger Food, Ice Cream, Juices, Salad"
3700037,Le Dupleix,India,Puducherry,846,4.2,"North Indian, French, Continental"
3700017,The Pasta Bar Veneto,India,Puducherry,623,4.0,"Healthy Food, Continental, Italian, Sandwich, Salad"
3700723,SICILYS,India,Puducherry,312,4.0,"Italian, Cafe, Burger, Pizza, Beverages"
3700047,Surguru,India,Puducherry,484,4.1,"South Indian, North Indian, Chinese"
3700009,Tanto,India,Puducherry,879,4.2,"Pizza, Italian"
3800420,Mahalakshmi,India,Surat,1229,4.6,"Fast Food, Juices"
18744566,Burger King,India,Surat,563,4.0,"Burger, Fast Food"
3800007,Barbeque Nation,India,Surat,622,4.7,"North Indian, European, Mediterranean"
3800321,Coffee King,India,Surat,755,4.6,"Cafe, Pizza, Italian, Fast Food, Chinese, Beverages, Desserts"
18589557,Vegji's,India,Surat,429,4.2,"Fast Food, Sandwich, Lebanese"
19003551,Icekraft,India,Surat,59,4.3,"Ice Cream, Desserts, Fast Food"
3800583,Kailash Sweets & Snacks,India,Surat,385,4.2,"Mithai, Street Food, Beverages"
3800696,Kailash Sweet & Snacks,India,Surat,399,4.4,"Street Food, Mithai, Beverages"
3800313,Bhai Bhai Omelette Center,India,Surat,594,4.6,Fast Food
18760674,Sarvottam Hotel,India,Surat,382,4.1,"North Indian, Chinese"
18551944,Coffee King,India,Surat,989,4.7,"Cafe, Desserts, Fast Food"
3800068,Jalaram Khichadi,India,Surat,261,4.1,"Gujarati, North Indian, Biryani, Beverages"
3800390,Singh Saaab Di Rasoi,India,Surat,380,4.3,"North Indian, Chinese, Biryani, Desserts, Beverages"
18349362,Harikrushna Restaurant,India,Surat,266,4.3,"Gujarati, North Indian, Biryani, Beverages"
18778476,Bismillah,India,Surat,197,4.2,"Beverages, North Indian"
18783529,Kailash Sweets & Snacks,India,Surat,275,4.3,"Mithai, Street Food, Beverages"
3800537,Mahesh Pav Bhaji,India,Surat,424,3.9,"South Indian, Street Food, Chinese, Desserts, Beverages"
3800017,Pizza Hut,India,Surat,598,4.0,"Pizza, Fast Food, Italian"
3800293,Kailash Sweets & Snacks,India,Surat,343,4.3,"Mithai, Street Food, Beverages"
3800690,Bismillah,India,Surat,366,4.4,"Beverages, North Indian"
3900223,Sha Chicken Hut,India,Varanasi,804,4.4,"Lucknowi, Mughlai"
18803653,KFC,India,Varanasi,462,4.5,"Burger, Fast Food"
3900067,Taste King,India,Varanasi,601,4.3,"North Indian, Fast Food"
18610032,Crood Square,India,Varanasi,249,4.3,"North Indian, Continental, Italian, Chinese, Desserts"
3900057,Ming Garden,India,Varanasi,735,4.3,"Beverages, Desserts, Pizza, Chinese"
3900045,Domino's Pizza,India,Varanasi,721,3.8,"Pizza, Fast Food"
3900253,Sagar Ratna,India,Varanasi,211,3.9,South Indian
3900267,Roma's Café Diner,India,Varanasi,877,4.6,"Continental, Cafe, North Indian, Italian, Asian, Mediterranean, Mexican"
18689916,The Yellow Chilli,India,Varanasi,108,4.4,"North Indian, Mughlai"
3900245,Deena Chat Bhandar,India,Varanasi,446,4.6,Street Food
18652184,Doodh Booth,India,Varanasi,427,4.0,"Burger, Beverages, Fast Food, Cafe, Italian"
3900135,Maharaja Restaurant,India,Varanasi,358,4.0,"Chinese, Rolls"
18787962,Cafe de Coop,India,Varanasi,140,4.2,Fast Food
3900032,Kashi Chat Bhandar,India,Varanasi,735,4.8,Street Food
3900455,The Tripling Bistro,India,Varanasi,316,4.1,"Continental, Mexican, Burger, Fast Food, Italian, Pizza, Chinese, Middle Eastern"
3900037,Pizza Hut,India,Varanasi,444,3.9,"Italian, Pizza"
3900138,McDonald's,India,Varanasi,414,4.1,"Burger, Fast Food"
3900266,Holy Chopsticks,India,Varanasi,445,4.5,"Chinese, Thai, Momos"
18676368,Barbeque Nation,India,Varanasi,370,4.9,"North Indian, Chinese, BBQ"
3900043,Domino's Pizza,India,Varanasi,452,3.9,"Pizza, Fast Food"
4000412,Aasman,India,Patna,846,4.8,"North Indian, Continental, Chinese"
18640853,Foresto Paradise,India,Patna,593,4.7,"North Indian, Chinese, Continental"
4000320,Haldiram,India,Patna,833,4.5,"Fast Food, North Indian, South Indian, Chinese, Desserts"
4000265,Harilal's,India,Patna,416,4.5,"North Indian, Fast Food, Mithai"
18343124,Swaaddesh,India,Patna,703,4.4,"North Indian, Chinese, Beverages"
4000274,KFC,India,Patna,698,4.3,"Burger, Fast Food"
18746152,Hungry Hope,India,Patna,522,3.6,"North Indian, Chinese"
4000009,Domino's Pizza,India,Patna,1216,4.0,"Pizza, Fast Food"
4000289,The Biryani Mall,India,Patna,855,4.0,"Biryani, Mughlai, Chinese"
18625991,Barbeque Nation,India,Patna,633,4.9,"North Indian, Chinese"
4000018,Kapil Dev's Eleven,India,Patna,376,4.4,"North Indian, Chinese, Continental"
4000016,Bansi Vihar Restaurant,India,Patna,444,4.4,"South Indian, Chinese"
18573326,Biryani Mahal,India,Patna,752,4.1,"Biryani, Mughlai"
18705092,Harilal's,India,Patna,557,4.2,"Mithai, Fast Food"
18706220,Zaaffran,India,Patna,393,4.4,"North Indian, Fast Food"
4000336,Pizza Hut,India,Patna,431,2.5,"Pizza, Italian"
4000015,Nirvana,India,Patna,432,4.3,"North Indian, Chinese"
4000053,Biryani House,India,Patna,734,4.0,"Biryani, Mughlai"
18616231,Chaska The Addiction,India,Patna,528,3.9,"North Indian, Mughlai, Chinese, Biryani"
4000049,Lakhu Da Dhaba,India,Patna,459,3.9,"North Indian, Chinese"
18560275,Barbeque Nation,UAE,Dubai,1212,4.6,"Indian, BBQ, Continental"
18534988,Masala Wok,UAE,Dubai,1100,4.3,"Indian, Chinese, Kebab"
210139,Grub Shack,UAE,Dubai,1735,4.4,"Goan, Chinese, Indian, North Indian"
201693,Dhaba Lane,UAE,Dubai,1233,4.4,"Indian, North Indian, Kebab"
209723,Azkadenya,UAE,Dubai,660,4.3,"Arabian, Lebanese"
18621395,Highway 311 Grills and Eatery,UAE,Dubai,458,4.5,"Mexican, Peruvian, Latin American"
207770,Mint Leaf of London,UAE,Dubai,2092,4.9,"Indian, North Indian, Contemporary"
209748,Kulcha King,UAE,Dubai,1157,4.1,"Indian, Biryani, Kebab, North Indian"
205432,Old Castello Restaurant & Cafe,UAE,Dubai,525,4.4,"Indian, Arabian, Middle Eastern, Italian, Pizza"
18549283,Sthan,UAE,Dubai,1591,4.2,"Biryani, North Indian, Pakistani, Mughlai, Afghan, Indian, Kebab"
200376,California Pizza Kitchen,UAE,Dubai,1244,4.2,"Pizza, American"
203518,The Huddle Sports Bar and Grill - Citymax Hotels Bur Dubai,UAE,Dubai,1492,4.9,"Steak, Continental, North Indian"
18233284,Farzi Cafe,UAE,Dubai,2095,4.6,"Indian, Contemporary"
18604803,Dillicious,UAE,Dubai,900,4.0,"Indian, Mughlai, North Indian, Kebab"
18650045,Tamarind Terrace,UAE,Dubai,875,4.0,"Kerala, South Indian, Indian"
18820043,Biryaniwalla & Co,UAE,Dubai,535,3.9,"Biryani, Hyderabadi, North Indian"
210370,Texas De Brazil,UAE,Dubai,1301,4.8,Brazilian
18259525,Real Momos,UAE,Dubai,885,3.7,"Chinese, Asian, Street Food"
209654,Rasoi Ghar,UAE,Dubai,2600,4.6,"Indian, Gujarati, Rajasthani"
200377,California Pizza Kitchen,UAE,Dubai,1198,4.3,"Pizza, American"
18485435,The Curry Culture,Singapore,Singapore,80,4.9,"Continental, Indian, Asian"
18483420,Burnt Ends,Singapore,Singapore,37,4.7,"American, European, Australian, Steak"
18482848,Singapore Zam Zam Restaurant,Singapore,Singapore,75,4.7,"South Indian, Singaporean, Middle Eastern, Indian"
18496115,Komala Vilas Restaurant,Singapore,Singapore,100,4.7,"Indian, North Indian, South Indian"
18482886,Corner House,Singapore,Singapore,25,4.9,"Continental, French"
18484349,Cut By Wolfgang Puck,Singapore,Singapore,52,4.9,"American, Steak"
18483222,Jaan,Singapore,Singapore,30,4.7,French
18484299,Melt Cafe,Singapore,Singapore,31,4.8,"Singaporean, European, Seafood, Indian, Japanese, Continental"
18483051,Summer Pavilion,Singapore,Singapore,28,4.8,"Chinese, Seafood, Cantonese, Dim Sum"
18483372,Sky On 57,Singapore,Singapore,32,4.8,"Chinese, Continental, Singaporean"
18483595,Edge,Singapore,Singapore,19,4.5,"Chinese, Thai, Japanese, Italian"
18485564,Wild Honey,Singapore,Singapore,72,4.9,"European, Spanish, American, Cafe"
18485572,Carousel,Singapore,Singapore,25,4.6,"Mediterranean, Asian, Japanese, Sushi, Seafood, French"
18483714,Fratini La Trattoria,Singapore,Singapore,21,4.8,Italian
18483374,My Awesome Cafe,Singapore,Singapore,23,4.9,"Continental, European"
18483658,Basilico,Singapore,Singapore,25,4.8,Italian
18484464,Colony,Singapore,Singapore,45,4.9,"Asian, Continental, Seafood, Bakery"
18483362,Adrift By David Myers,Singapore,Singapore,20,4.6,"American, Asian, Continental, Fusion"
18493989,Makansutra Gluttons Bay,Singapore,Singapore,41,4.7,"Singaporean, Chinese, Seafood, Malay, Indian"
18494038,Peach Blossoms,Singapore,Singapore,13,4.0,"Singaporean, Chinese, Dim Sum, Healthy Food, Seafood, Cantonese"
5603572,Ushna,UAE,Sharjah,166,4.4,"Indian, North Indian"
5601340,Aroos Damascus,UAE,Sharjah,1036,4.4,"Arabian, Middle Eastern"
5600642,Katis Restaurant,UAE,Sharjah,644,4.1,"North Indian, Chinese, Hyderabadi"
5604236,Malabar Regency,UAE,Sharjah,182,3.7,"Indian, Arabian, Middle Eastern"
5602586,Saffron,UAE,Sharjah,732,4.1,"Pakistani, Chinese, Indian, Afghan"
18386634,Momo House,UAE,Sharjah,877,4.6,"Chinese, Indian, Nepalese"
5603322,Khanji,UAE,Sharjah,475,3.9,"Pakistani, Indian, Chinese"
5603447,Eat Route,UAE,Sharjah,574,4.6,"Fast Food, Burger, American"
5602215,Makani Restaurant,UAE,Sharjah,651,4.5,"Indian, North Indian, Mughlai"
5600103,Najmat Lahore Restaurant,UAE,Sharjah,1158,4.1,"Pakistani, Indian, Mughlai, Desserts"
5602106,Papa Murphy's Pizza,UAE,Sharjah,486,4.1,"Pizza, Italian"
5601628,Laffah Cafeteria - كافتيريا لفاح,UAE,Sharjah,737,4.6,"Fast Food, Arabian, Middle Eastern"
18268134,Zaroob,UAE,Sharjah,297,4.1,Lebanese
5600959,Nayaab Haandi,UAE,Sharjah,970,4.3,"Pakistani, Indian"
5603697,Al Miqat,UAE,Sharjah,186,4.2,"Indian, Seafood, Pakistani, Grill"
5601952,Delhi Nihari Restaurant,UAE,Sharjah,613,3.7,"Mughlai, Indian, Pakistani"
5601723,The Pizza Company,UAE,Sharjah,727,4.4,Pizza
5600556,TGI Fridays,UAE,Sharjah,582,4.0,"American, Mexican"
5601606,Shakespeare and Co. - شكسبير اند كو,UAE,Sharjah,378,4.6,"Cafe, Bakery"
5604675,Molten Chocolate Cafe,UAE,Sharjah,116,4.9,Cafe
5701885,Max's Restaurant,UAE,Abu Dhabi,1625,4.9,Filipino
18403563,Texas de Brazil,UAE,Abu Dhabi,541,4.9,Brazilian
5702615,Via Delhi,UAE,Abu Dhabi,1148,4.3,"Indian, North Indian, Chinese"
18340151,Famous Dave's Barbecue,UAE,Abu Dhabi,458,4.6,"Burger, American, Steak"
5702148,Nando's,UAE,Abu Dhabi,684,4.2,"Portuguese, African"
18431870,Parivar Restaurant,UAE,Abu Dhabi,601,4.1,"Indian, Pakistani"
5702574,The Cheesecake Factory,UAE,Abu Dhabi,974,4.7,"American, Desserts, Salad"
5701978,Pizza Di Rocco,UAE,Abu Dhabi,972,4.7,"Italian, Pizza"
5702150,Papa Murphy's Pizza- World Trade Center Mall,UAE,Abu Dhabi,779,3.9,Pizza
5704255,Famous Dave's Barbecue,UAE,Abu Dhabi,798,4.6,"Burger, American, Steak"
5700119,India Palace,UAE,Abu Dhabi,546,4.0,"North Indian, Mughlai, Biryani, Indian"
5701025,India Palace,UAE,Abu Dhabi,481,4.4,"North Indian, Mughlai, Biryani, Indian"
5704202,Hot Palayok,UAE,Abu Dhabi,829,4.5,Filipino
18493509,MYNT Indian Cuisine,UAE,Abu Dhabi,411,4.5,Indian
18212135,Denny's,UAE,Abu Dhabi,762,4.6,American
5701442,Peppermill,UAE,Abu Dhabi,633,4.3,"Indian, North Indian, Mughlai, Biryani"
5702990,Jazz@PizzaExpress,UAE,Abu Dhabi,1374,4.8,"Italian, Pizza, Salad"
18277098,Ming's Chamber,UAE,Abu Dhabi,657,4.8,Asian
5702486,Ghee Rice,UAE,Abu Dhabi,693,3.9,"Indian, Kerala, Biryani"
18340175,The Yellow Chilli by Sanjeev Kapoor,UAE,Abu Dhabi,670,4.3,"Indian, North Indian"
5800678,Harbour Court - The Kingsbury,Sri Lanka,Colombo,174,4.4,"Italian, Seafood, Desserts"
5801085,Tea Avenue,Sri Lanka,Colombo,335,4.5,Cafe
5800240,The Gallery Cafe,Sri Lanka,Colombo,242,4.7,"Sri Lankan, Italian, Seafood, Desserts"
5800710,The Manhattan Fish Market,Sri Lanka,Colombo,285,4.3,"Seafood, Italian"
5800224,Sugar Bistro and Wine Bar,Sri Lanka,Colombo,172,4.4,"Cafe, American, Continental"
5800746,T.G.I. Friday's,Sri Lanka,Colombo,233,4.3,"American, Steak"
5800011,The Bavarian,Sri Lanka,Colombo,211,4.6,German
5800707,The Barnesbury,Sri Lanka,Colombo,291,4.2,"American, Italian, Cafe"
5800646,Coco Veranda,Sri Lanka,Colombo,181,4.2,"American, Cafe"
5800066,Java Lounge,Sri Lanka,Colombo,141,4.1,"Cafe, Italian, Fast Food"
5800634,Elite Indian Restaurant,Sri Lanka,Colombo,315,2.6,"North Indian, Chinese, Sri Lankan"
5800180,Cafe On The 5th,Sri Lanka,Colombo,224,4.0,Sri Lankan
5800947,The English Cake Company - The Cakery,Sri Lanka,Colombo,114,4.1,"Desserts, Bakery"
5801131,Indian Summer,Sri Lanka,Colombo,187,4.3,"Indian, Chinese"
5800590,The Commons,Sri Lanka,Colombo,303,4.2,"Cafe, Sri Lankan, Continental, American"
5800536,The Mango Tree,Sri Lanka,Colombo,167,3.9,"North Indian, Mughlai"
5800891,The Paddington,Sri Lanka,Colombo,136,3.8,"Cafe, Italian"
5800289,The Coffee Bean & Tea Leaf,Sri Lanka,Colombo,161,4.2,Cafe
5800755,Upali's,Sri Lanka,Colombo,211,4.3,Sri Lankan
5800612,Burger's King,Sri Lanka,Colombo,237,4.0,Fast Food
18286221,Sarıhan,Turkey,İstanbul,500,4.4,"Giblets, Izgara, Home-made"
5915530,Nusr-Et Steakhouse,Turkey,İstanbul,1990,4.6,Steak
18264711,Ercan Steakhouse,Turkey,İstanbul,503,4.1,Steak
5926083,Joker No:19,Turkey,İstanbul,925,4.4,"Bar Food, Restaurant Cafe"
18453909,Asuman,Turkey,İstanbul,861,4.6,Desserts
18140481,Mendel's,Turkey,İstanbul,1424,4.7,"Desserts, Cafe"
5916219,Biber Burger,Turkey,İstanbul,1580,4.6,Burger
5916870,Kukis,Turkey,İstanbul,899,4.9,"Patisserie, Cafe, Turkish"
5902117,Valonia,Turkey,İstanbul,1871,4.3,"Restaurant Cafe, Desserts"
5915409,Eleos Restaurant,Turkey,İstanbul,1154,4.9,"Greek, Fresh Fish, Old Turkish Bars"
5906444,Tarihi Viktor Levi Şarap Evi,Turkey,İstanbul,1177,4.6,World Cuisine
5915054,Baltazar,Turkey,İstanbul,2015,4.2,"Burger, Izgara"
5913508,Katibim,Turkey,İstanbul,1141,4.2,"Restaurant Cafe, Kebab, Turkish Pizza"
18140482,BeerHall,Turkey,İstanbul,1108,4.1,"Finger Food, American"
18384475,Happy Moon's,Turkey,İstanbul,503,4.4,World Cuisine
5908749,Ceviz Ağacı,Turkey,İstanbul,1693,4.3,"World Cuisine, Patisserie, Cafe"
5906931,My Chef,Turkey,İstanbul,1252,4.4,"World Cuisine, Cafe"
5904851,Limonlu Bahçe,Turkey,İstanbul,1645,4.5,Restaurant Cafe
18089353,Mükellef,Turkey,İstanbul,946,4.4,"Old Turkish Bars, Turkish"
5923535,Boon Cafe & Restaurant,Turkey,İstanbul,1160,4.2,Restaurant Cafe
6000482,Mersinli Ciğerci Apo,Turkey,Ankara,360,4.5,"Izgara, Giblets, Kebab"
6001317,Cafe Des Cafes,Turkey,Ankara,237,4.7,"Cafe, World Cuisine"
6005865,The Italian Cut Pizza & Kitchen,Turkey,Ankara,261,4.6,Pizza
6000447,Masabaşı Kebapçısı,Turkey,Ankara,360,4.6,"Kebab, Turkish Pizza"
6000168,Hattena Hatay  Sofrası,Turkey,Ankara,343,4.8,Kebab
6002297,Trilye,Turkey,Ankara,186,4.9,"Fresh Fish, Seafood"
6000871,Çukurağa Sofrası,Turkey,Ankara,450,4.5,"Kebab, Izgara"
6003858,Quick China,Turkey,Ankara,107,4.5,"Chinese, Thai, Sushi, Japanese, Asian"
6004408,Turta Home Cafe,Turkey,Ankara,256,4.4,"Cafe, Desserts"
6000185,La Gioia Cafe Brasserie,Turkey,Ankara,154,4.7,"Italian, European"
6001980,Timboo Cafe,Turkey,Ankara,234,4.3,Cafe
6001545,Cafe Botanica,Turkey,Ankara,227,4.5,"Restaurant Cafe, Cafe"
6000409,Cafemiz,Turkey,Ankara,199,4.5,"World Cuisine, Mexican, Italian"
6002025,Masabaşı,Turkey,Ankara,248,4.4,"Kebab, Turkish Pizza"
6001748,Meşhur Özçelik Aspava,Turkey,Ankara,222,4.7,"Kebab, Turkish Pizza"
6005539,Zaytung Zone,Turkey,Ankara,151,3.9,Restaurant Cafe
6000019,Nusr-Et Steakhouse,Turkey,Ankara,229,4.4,Steak
6000921,Düveroğlu,Turkey,Ankara,242,4.3,"Kebab, Desserts, Turkish Pizza"
6007004,Müslüm Kebap,Turkey,Ankara,178,4.6,Kebab
6000549,Meşhur Tavacı Recep Usta,Turkey,Ankara,299,4.6,Kebab
6114829,Duck & Waffle,United Kingdom,London,834,4.9,British
6107336,Sushi Samba,United Kingdom,London,484,4.9,"Japanese, Sushi, Brazilian, Peruvian"
6113857,sketch Gallery,United Kingdom,London,211,4.8,"British, Contemporary"
6104220,Roti Chai,United Kingdom,London,365,4.7,"Indian, Street Food"
6103211,Dishoom,United Kingdom,London,1023,4.9,"Indian, North Indian, Curry, Cafe"
6104649,Honest Burgers,United Kingdom,London,368,4.6,Burger
6100054,Masala Zone,United Kingdom,London,313,4.5,"Indian, Curry"
6104639,Bob Bob Ricard,United Kingdom,London,387,4.8,"British, Russian"
6107493,Tayyabs,United Kingdom,London,759,4.5,"North Indian, Indian, Pakistani, Curry"
6117859,Shake Shack,United Kingdom,London,541,4.2,"American, Burger"
6113835,Dinner By Heston Blumenthal - Mandarin Oriental Hyde Park,United Kingdom,London,595,4.9,British
6105938,Patty & Bun,United Kingdom,London,496,4.8,"Burger, British"
6102622,Burger & Lobster,United Kingdom,London,450,4.8,"American, Seafood, Burger"
6116783,Aqua Shard,United Kingdom,London,238,4.4,British
6102866,Hakkasan,United Kingdom,London,425,4.9,"Chinese, Dim Sum"
6112889,MEATliquor,United Kingdom,London,614,4.6,"American, Burger"
6116563,Chotto Matte,United Kingdom,London,361,4.9,"Japanese, Peruvian, Sushi"
6103922,Dishoom,United Kingdom,London,336,4.7,"Indian, Cafe, Curry"
6100354,Busaba Eathai,United Kingdom,London,499,4.6,"Thai, Curry"
6103902,Yauatcha,United Kingdom,London,805,4.8,"Chinese, Dim Sum"
18455788,Zaitoon Restaurant & Grills,Qatar,Doha,925,4.4,"Indian, Chinese, Arabian, Fast Food, Kebab, Middle Eastern"
6202987,Max's Restaurant,Qatar,Doha,452,4.8,Filipino
18397873,Hasan Kolcuoğlu,Qatar,Doha,1156,4.8,Turkish
18425886,Hasan Kolcuoğlu,Qatar,Doha,591,4.4,Turkish
18318801,Roti & Boti,Qatar,Doha,1361,4.1,Indian
18187643,Max's Restaurant,Qatar,Doha,450,4.9,Filipino
